id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_proveedor,id_conductor,ramo,cobertura,estado,ciudad,provincia,sucursal,fecha_ocurrencia,fecha_reporte,fecha_inicio_poliza,fecha_fin_poliza,monto_reclamado,monto_estimado,monto_pagado,suma_asegurada,deducible,descripcion,documentos_completos,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,ratio_monto_suma_asegurada,ratio_monto_estimado,diferencia_monto_reclamado_estimado,historial_siniestros_asegurado,historial_siniestros_vehiculo,historial_siniestros_conductor,frecuencia_proveedor,documentos_faltantes,documentos_inconsistentes,proveedor_recurrente,monto_atipico,reporte_tardio,borde_vigencia,flag_borde_vigencia,flag_robo_denuncia_tardia,flag_reporte_tardio,flag_monto_atipico,flag_documentos_incompletos,flag_documentos_inconsistentes,flag_proveedor_recurrente,flag_proveedor_lista_restrictiva,flag_alta_frecuencia_asegurado,flag_alta_frecuencia_vehiculo,flag_alta_frecuencia_conductor,flag_sin_tercero_identificado,flag_dinamica_sospechosa,flag_narrativa_clonada,flag_cobertura_robo_total,score_reglas,nivel_reglas,reglas_activadas,alertas_reglas,explicacion_reglas,etiqueta_fraude_simulada,source_file,mapping_confidence,data_quality_score,limitacion_registro,mensaje_etico_reglas
SIN-E2F076D7,POL-31CEC4CA,ASG-F4A59C3F,VEH-D03BA4FA,PROV-7906854A,,Autos,Daños a Terceros,Cerrado - Pagado,Escazú,San José,,2022-08-19,2022-08-20,2022-05-18,2023-08-28,5328700.0,4797400.0,,7847000.0,585000.0,Incendio en cocina del hogar con daños menores.,True,93,374,1,0.6791,1.1107,531300.0,7,5,0,9,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-E2F076D7: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-12BC5629,POL-B07DE741,ASG-9B9DCB26,VEH-EEB9F6E1,PROV-6F81CC22,,Autos,Robo Total,Abierto,Curridabat,San José,,2022-06-29,2022-07-25,2021-10-21,2023-02-05,18835900.0,14996500.0,14700100.0,19720000.0,1650200.0,Robo declarado 10 días después de ocurrido. Sin justificación del retraso.,False,251,221,26,0.9552,1.256,3839400.0,7,2,0,12,2,0,True,True,True,False,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,59,Rojo,"RF-06, RF-TEMP-01, RF-MONTO-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-07, RF-01",RF-06: Demora atípica en denuncia de robo (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-MONTO-01: Monto reclamado atípico (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-12BC5629: Sin indicadores de riesgo activos. Puntaje de reglas: 59/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-CC8E4571,POL-CBC1FD65,ASG-B11C7B09,,PROV-E46E3CF2,,Vida,Fallecimiento,Abierto,Puntarenas,Puntarenas,,2023-05-22,2023-05-30,2023-03-11,2025-02-06,9326700.0,7168200.0,,10557000.0,776500.0,Robo declarado 10 días después de ocurrido. Sin justificación del retraso.,True,72,626,8,0.8835,1.3011,2158500.0,9,0,0,19,0,0,True,False,True,False,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,32,Amarillo,"RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-DIN-01, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-CC8E4571: Sin indicadores de riesgo activos. Puntaje de reglas: 32/100. Nivel: Amarillo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F45AB5D0,POL-2E0B759D,ASG-DD1E3F2E,,PROV-E46E3CF2,,Vida,Invalidez Parcial,Cerrado - Rechazado,Escazú,San José,,2024-09-18,2024-10-11,2023-05-24,2024-10-05,1997900.0,1779300.0,,17432000.0,353600.0,El vehículo desapareció sin evidencia forense. Circunstancias confusas.,True,483,17,23,0.1146,1.1229,218600.0,4,0,0,19,0,0,True,False,True,True,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,44,Rojo,"RF-05, RF-TEMP-01, RF-PROV-01, RF-FREC-01, RF-04, RF-07",RF-05: Siniestro extremo al borde de vigencia (8 pts) | RF-TEMP-01: Reporte tardío (5 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F45AB5D0: Sin indicadores de riesgo activos. Puntaje de reglas: 44/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-1C3D1B7F,POL-D8E1D0C1,ASG-F75CE647,VEH-3F4B2489,PROV-404C5188,,Autos,Cristales,En investigación,Escazú,San José,,2023-12-12,2024-01-05,2022-10-15,2024-03-04,28153700.0,23327500.0,,31521000.0,1436600.0,Colisión sin marcas en la vía. El daño es inexplicable dado lo declarado.,False,423,83,24,0.8932,1.2069,4826200.0,11,7,0,10,2,0,False,False,True,False,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,47,Rojo,"RF-TEMP-01, RF-DOC-01, RF-FREC-01, RF-FREC-02, RF-DIN-01, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-DIN-01: Siniestro severo sin tercero identificado (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-1C3D1B7F: Sin indicadores de riesgo activos. Puntaje de reglas: 47/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-9B766516,POL-B4CAC5E8,ASG-48B7CA52,VEH-1379944D,PROV-C1184442,,Autos,Robo Total,Cerrado - Pagado,Tibás,San José,,2022-02-08,2022-02-10,2021-09-05,2023-05-01,3176800.0,2638600.0,2435600.0,26975000.0,1075300.0,Robo del vehículo en zona comercial durante horas nocturnas. Se presentó denuncia policial.,True,156,447,2,0.1178,1.204,538200.0,7,3,0,8,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,32,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07, RF-01",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-9B766516: Sin indicadores de riesgo activos. Puntaje de reglas: 32/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-019368BB,POL-3D783EAF,ASG-F32149EC,,PROV-C70010FB,,Vida,Invalidez Total,Cerrado - Pagado,Liberia,Guanacaste,,2021-10-01,2021-10-01,2021-04-13,2023-03-27,9562600.0,9503300.0,8506800.0,59558000.0,4290700.0,Daño en parabrisas por piedra proyectada desde camión.,True,171,542,0,0.1606,1.0062,59300.0,15,0,0,9,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-019368BB: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-67E09A3E,POL-E61B0CD1,ASG-F75CE647,VEH-EF76B339,PROV-6EB81C63,,Autos,Cristales,En ajuste,Limón,Limón,,2024-02-20,2024-02-26,2023-01-26,2024-11-22,3194100.0,2532900.0,,21660000.0,536100.0,Daño en parabrisas por piedra proyectada desde camión.,True,390,276,6,0.1475,1.261,661200.0,11,3,0,6,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-67E09A3E: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-3A913432,POL-60A900F0,ASG-13CA09AF,,PROV-74889B29,,Vida,Fallecimiento,En ajuste,Santa Ana,San José,,2021-12-13,2021-12-15,2021-08-30,2022-10-21,1638100.0,1706300.0,,10433000.0,1002600.0,Accidente en rotonda con daños en parte trasera.,True,105,312,2,0.157,0.96,-68200.0,5,0,0,4,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-3A913432: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-76EC3712,POL-D6C17283,ASG-B11C7B09,,PROV-6EB81C63,,Salud,Consulta Médica,En investigación,Puntarenas,Puntarenas,,2021-07-02,2021-07-02,2021-01-17,2022-04-16,4587100.0,4750200.0,4539300.0,10967000.0,669600.0,Hospitalización de emergencia por apendicitis.,False,166,288,0,0.4183,0.9657,-163100.0,9,0,0,6,2,0,False,False,False,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20,Amarillo,"RF-DOC-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-76EC3712: Sin indicadores de riesgo activos. Puntaje de reglas: 20/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-A0E5A303,POL-4EEB86EA,ASG-DA32639C,,PROV-A16C127D,,Vida,Invalidez Parcial,Abierto,Cartago,Cartago,,2023-07-07,2023-07-10,2022-03-07,2023-09-14,23578900.0,20491000.0,19105000.0,34435000.0,2174400.0,Incendio en cocina del hogar con daños menores.,True,487,69,3,0.6847,1.1507,3087900.0,6,0,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-A0E5A303: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-0808026C,POL-DD3FBFA9,ASG-B56AE621,VEH-F2495285,PROV-99984CFF,,Autos,Robo Parcial,Cerrado - Pagado,Desamparados,San José,,2024-01-06,2024-01-09,2023-03-15,2024-06-27,7066200.0,7161900.0,6159600.0,19809000.0,1680100.0,Incendio eléctrico en sala con daños estructurales menores.,False,297,173,3,0.3567,0.9866,-95700.0,6,2,0,11,2,0,True,False,False,False,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,25,Amarillo,"RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-07",RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-0808026C: Sin indicadores de riesgo activos. Puntaje de reglas: 25/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-C64B9310,POL-5134990F,ASG-D4774C17,VEH-5785B8FC,PROV-A64FB57D,,Autos,Daños a Terceros,En investigación,Santa Ana,San José,,2021-11-14,2021-11-17,2021-03-03,2022-05-22,8521000.0,6515600.0,5628600.0,29573000.0,2929000.0,Robo de electrónicos del interior del vehículo con ventana rota.,True,256,189,3,0.2881,1.3078,2005400.0,8,3,0,3,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-C64B9310: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-F73DCD79,POL-86B5CFF9,ASG-5024C376,VEH-0C223B9A,PROV-DD67386A,,Autos,Cristales,Cerrado - Pagado,Santa Ana,San José,,2022-07-05,2022-07-07,2021-05-07,2023-03-04,3422700.0,2822500.0,,23145000.0,1487600.0,Caída en escaleras que requirió cirugía de rodilla.,True,424,242,2,0.1479,1.2126,600200.0,5,4,0,7,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,22,Amarillo,"RF-FREC-01, RF-FREC-02, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-F73DCD79: Sin indicadores de riesgo activos. Puntaje de reglas: 22/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-EB1B5150,POL-2E1AFF4E,ASG-5C5E8CDC,VEH-F2495285,PROV-12D0F9D5,,Autos,Pérdida Total,Cerrado - Rechazado,Tibás,San José,,2023-05-22,2023-05-23,2023-04-12,2024-11-03,1856700.0,1913000.0,1595100.0,13090000.0,645700.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,40,531,1,0.1418,0.9706,-56300.0,4,2,0,6,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,26,Amarillo,"RF-FREC-01, RF-07, RF-01",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts) | RF-01: Cobertura Pérdida Total por Robo (10 pts),Siniestro SIN-EB1B5150: Sin indicadores de riesgo activos. Puntaje de reglas: 26/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-FCAB3BAB,POL-D610A9A3,ASG-7A7877F7,VEH-F38AE431,PROV-A16C127D,,Autos,Colisión,Cerrado - Rechazado,Alajuela,Alajuela,,2024-02-29,2024-03-05,2023-02-27,2024-07-03,8299400.0,7913100.0,7354000.0,17331000.0,1687100.0,Robo de moto en estacionamiento público.,True,367,125,5,0.4789,1.0488,386300.0,7,5,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,27,Amarillo,"RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-FCAB3BAB: Sin indicadores de riesgo activos. Puntaje de reglas: 27/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-3CF09FCB,POL-75DC89CF,ASG-B6C91334,,PROV-FE47152E,,Hogar,Daños por Agua,En ajuste,Pérez Zeledón,San José,,2024-04-21,2024-04-21,2023-02-04,2024-07-26,5281000.0,5993500.0,5662900.0,35555000.0,3498400.0,Robo de moto en estacionamiento público.,True,442,96,0,0.1485,0.8811,-712500.0,3,0,0,6,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-3CF09FCB: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-4FB8A802,POL-94467337,ASG-48B7CA52,VEH-4A3AFA47,PROV-A16C127D,,Autos,Colisión,En ajuste,Heredia,Heredia,,2022-06-20,2022-06-20,2022-02-12,2023-07-03,4981700.0,4920800.0,3986400.0,25100000.0,1171700.0,Robo de moto en estacionamiento público.,True,128,378,0,0.1985,1.0124,60900.0,7,1,0,11,0,0,True,False,False,False,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21,Amarillo,"RF-PROV-01, RF-FREC-01, RF-07",RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-4FB8A802: Sin indicadores de riesgo activos. Puntaje de reglas: 21/100. Nivel: Amarillo.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-3E4618E3,POL-5674FCCA,ASG-9B9DCB26,VEH-0C223B9A,PROV-6F81CC22,,Autos,Colisión,En investigación,San Carlos,Alajuela,,2022-08-10,2022-08-29,2021-04-22,2023-02-21,2552400.0,2819800.0,,19491000.0,459000.0,Colisión sin marcas en la vía. El daño es inexplicable dado lo declarado.,False,475,195,19,0.131,0.9052,-267400.0,7,4,0,12,2,0,True,False,True,False,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,46,Rojo,"RF-TEMP-01, RF-DOC-01, RF-PROV-01, RF-FREC-01, RF-FREC-02, RF-04, RF-07",RF-TEMP-01: Reporte tardío (5 pts) | RF-DOC-01: Documentos incompletos (4 pts) | RF-PROV-01: Proveedor recurrente (5 pts) | RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-FREC-02: Alta frecuencia vehículo (6 pts) | RF-04: Dinámica del accidente físicamente imposible (10 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-3E4618E3: Sin indicadores de riesgo activos. Puntaje de reglas: 46/100. Nivel: Rojo.,True,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
SIN-DF5B64B5,POL-A42F68D9,ASG-5A47DA5D,,PROV-61229BE4,,Salud,Medicamentos,En ajuste,Nicoya,Guanacaste,,2023-11-29,2023-12-02,2022-12-27,2024-10-10,2471100.0,2819400.0,2704800.0,4737000.0,369600.0,Colisión frontal con otro vehículo en intersección sin semáforo.,True,337,316,3,0.5217,0.8765,-348300.0,3,0,0,8,0,0,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16,Verde,"RF-FREC-01, RF-07",RF-FREC-01: Alta frecuencia asegurado (8 pts) | RF-07: Narrativa idéntica o clonada (8 pts),Siniestro SIN-DF5B64B5: Sin indicadores de riesgo activos. Puntaje de reglas: 16/100. Nivel: Verde.,False,claims_sinteticos.csv,0.99,1.0,,AVISO: Este puntaje es generado por un sistema automatizado de detección de patrones de riesgo basado en reglas estadísticas. No constituye una acusación de fraude. Toda decisión final debe ser tomada por un profesional calificado tras una investigación completa e imparcial del caso.
